# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.427132040262222290e-01 7.579120993614196777e-01 0.000000000000000000e+00 4.559676721692085266e-02 1.427132040262222290e-01 7.579120993614196777e-01 0.000000000000000000e+00 4.559676721692085266e-02
1.000000000000000000e+03 3.203484788537025452e-02 1.989832818508148193e-01 4.662227351218461990e-03 6.808065343648195267e-03 3.203484788537025452e-02 1.989832818508148193e-01 4.662227351218461990e-03 6.808065343648195267e-03
2.000000000000000000e+03 2.944096922874450684e-02 1.440058648586273193e-01 1.344577176496386528e-03 5.902485921978950500e-03 2.944096922874450684e-02 1.440058648586273193e-01 1.344577176496386528e-03 5.902485921978950500e-03
3.000000000000000000e+03 2.241072244942188263e-02 7.971347868442535400e-02 4.285781178623437881e-04 1.266295276582241058e-02 2.241072244942188263e-02 7.971347868442535400e-02 4.285781178623437881e-04 1.266295276582241058e-02
4.000000000000000000e+03 1.729353703558444977e-02 7.573936134576797485e-02 4.964147810824215412e-04 7.469461299479007721e-03 1.729353703558444977e-02 7.573936134576797485e-02 4.964147810824215412e-04 7.469461299479007721e-03
5.000000000000000000e+03 1.431090850383043289e-02 4.991264268755912781e-02 4.364442720543593168e-04 4.370347596704959869e-03 1.431090850383043289e-02 4.991264268755912781e-02 4.364442720543593168e-04 4.370347596704959869e-03
6.000000000000000000e+03 1.217520050704479218e-02 3.262521699070930481e-02 5.087883910164237022e-04 9.505038149654865265e-03 1.217520050704479218e-02 3.262521699070930481e-02 5.087883910164237022e-04 9.505038149654865265e-03
7.000000000000000000e+03 9.458887390792369843e-03 1.297325361520051956e-02 2.206446661148220301e-04 3.929310943931341171e-03 9.458887390792369843e-03 1.297325361520051956e-02 2.206446661148220301e-04 3.929310943931341171e-03
8.000000000000000000e+03 1.039560046046972275e-02 2.231173217296600342e-02 3.157730388920754194e-04 3.319388721138238907e-03 1.039560046046972275e-02 2.231173217296600342e-02 3.157730388920754194e-04 3.319388721138238907e-03
9.000000000000000000e+03 9.014075621962547302e-03 1.766989566385746002e-02 3.337067901156842709e-04 2.112204441800713539e-03 9.014075621962547302e-03 1.766989566385746002e-02 3.337067901156842709e-04 2.112204441800713539e-03
1.000000000000000000e+04 9.013039059937000275e-03 1.817853190004825592e-02 1.747567148413509130e-04 4.331270698457956314e-03 9.013039059937000275e-03 1.817853190004825592e-02 1.747567148413509130e-04 4.331270698457956314e-03
1.100000000000000000e+04 8.550977334380149841e-03 1.797449216246604919e-02 1.857951428974047303e-04 8.712888229638338089e-04 8.550977334380149841e-03 1.797449216246604919e-02 1.857951428974047303e-04 8.712888229638338089e-04
1.200000000000000000e+04 8.064043708145618439e-03 1.840110495686531067e-02 2.442600962240248919e-04 3.778775455430150032e-03 8.064043708145618439e-03 1.840110495686531067e-02 2.442600962240248919e-04 3.778775455430150032e-03
1.300000000000000000e+04 8.461916819214820862e-03 1.479715015739202499e-02 1.117473730118945241e-04 1.342634088359773159e-03 8.461916819214820862e-03 1.479715015739202499e-02 1.117473730118945241e-04 1.342634088359773159e-03
1.400000000000000000e+04 9.258742444217205048e-03 2.176020108163356781e-02 1.571029424667358398e-04 3.639895003288984299e-03 9.258742444217205048e-03 2.176020108163356781e-02 1.571029424667358398e-04 3.639895003288984299e-03
1.500000000000000000e+04 8.345841430127620697e-03 1.532474998384714127e-02 2.152525121346116066e-04 2.652256749570369720e-03 8.345841430127620697e-03 1.532474998384714127e-02 2.152525121346116066e-04 2.652256749570369720e-03
1.600000000000000000e+04 9.676789864897727966e-03 1.633347943425178528e-02 1.899921189760789275e-04 1.414472120814025402e-03 9.676789864897727966e-03 1.633347943425178528e-02 1.899921189760789275e-04 1.414472120814025402e-03
1.700000000000000000e+04 7.581532001495361328e-03 1.182425580918788910e-02 1.490513677708804607e-04 2.663681050762534142e-03 7.581532001495361328e-03 1.182425580918788910e-02 1.490513677708804607e-04 2.663681050762534142e-03
1.800000000000000000e+04 5.771204363554716110e-03 1.054220180958509445e-02 8.033298945520073175e-05 3.968900535255670547e-03 5.771204363554716110e-03 1.054220180958509445e-02 8.033298945520073175e-05 3.968900535255670547e-03
1.900000000000000000e+04 5.088533740490674973e-03 1.041297242045402527e-02 1.760992308845743537e-04 1.097418600693345070e-03 5.088533740490674973e-03 1.041297242045402527e-02 1.760992308845743537e-04 1.097418600693345070e-03
2.000000000000000000e+04 5.550378002226352692e-03 1.650872826576232910e-02 2.149600913980975747e-04 4.063914064317941666e-03 5.550378002226352692e-03 1.650872826576232910e-02 2.149600913980975747e-04 4.063914064317941666e-03
2.100000000000000000e+04 6.849528290331363678e-03 1.568042300641536713e-02 2.016941289184615016e-04 2.309581497684121132e-03 6.849528290331363678e-03 1.568042300641536713e-02 2.016941289184615016e-04 2.309581497684121132e-03
2.200000000000000000e+04 5.842232611030340195e-03 1.448542997241020203e-02 4.421791818458586931e-04 2.287037204951047897e-03 5.842232611030340195e-03 1.448542997241020203e-02 4.421791818458586931e-04 2.287037204951047897e-03
2.300000000000000000e+04 6.559185683727264404e-03 8.702256716787815094e-03 7.879876648075878620e-05 2.457515802234411240e-03 6.559185683727264404e-03 8.702256716787815094e-03 7.879876648075878620e-05 2.457515802234411240e-03
2.400000000000000000e+04 5.484312307089567184e-03 6.233978550881147385e-03 1.749765942804515362e-04 2.900073071941733360e-03 5.484312307089567184e-03 6.233978550881147385e-03 1.749765942804515362e-04 2.900073071941733360e-03
2.500000000000000000e+04 5.460146814584732056e-03 1.134868245571851730e-02 2.157031995011493564e-04 1.582852099090814590e-03 5.460146814584732056e-03 1.134868245571851730e-02 2.157031995011493564e-04 1.582852099090814590e-03
2.600000000000000000e+04 6.598190404474735260e-03 7.772045675665140152e-03 3.491577226668596268e-04 3.629291895776987076e-04 6.598190404474735260e-03 7.772045675665140152e-03 3.491577226668596268e-04 3.629291895776987076e-04
2.700000000000000000e+04 6.140320096164941788e-03 1.087678316980600357e-02 1.682920847088098526e-04 1.600136398337781429e-03 6.140320096164941788e-03 1.087678316980600357e-02 1.682920847088098526e-04 1.600136398337781429e-03
2.800000000000000000e+04 7.740139495581388474e-03 1.520568225532770157e-02 2.690116525627672672e-04 4.418346798047423363e-04 7.740139495581388474e-03 1.520568225532770157e-02 2.690116525627672672e-04 4.418346798047423363e-04
2.900000000000000000e+04 7.330622058361768723e-03 1.079968921840190887e-02 2.548636985011398792e-04 2.261362038552761078e-03 7.330622058361768723e-03 1.079968921840190887e-02 2.548636985011398792e-04 2.261362038552761078e-03
3.000000000000000000e+04 5.970163736492395401e-03 1.405433844774961472e-02 1.208374160341918468e-04 1.162517932243645191e-03 5.970163736492395401e-03 1.405433844774961472e-02 1.208374160341918468e-04 1.162517932243645191e-03
3.100000000000000000e+04 4.664358217269182205e-03 1.060901954770088196e-02 2.653073170222342014e-04 8.067667949944734573e-04 4.664358217269182205e-03 1.060901954770088196e-02 2.653073170222342014e-04 8.067667949944734573e-04
3.200000000000000000e+04 5.196013953536748886e-03 5.666902288794517517e-03 2.717325114645063877e-04 8.600801229476928711e-04 5.196013953536748886e-03 5.666902288794517517e-03 2.717325114645063877e-04 8.600801229476928711e-04
