# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.581438064575195312e+01 4.858655929565429688e+01 0.000000000000000000e+00 4.216531291604042053e-02 1.581438064575195312e+01 4.858655929565429688e+01 0.000000000000000000e+00 4.216531291604042053e-02
1.000000000000000000e+03 4.753751158714294434e-01 4.113984584808349609e+00 2.757264766842126846e-03 6.270540505647659302e-02 4.753751158714294434e-01 4.113984584808349609e+00 2.757264766842126846e-03 6.270540505647659302e-02
2.000000000000000000e+03 3.823467791080474854e-01 2.468889474868774414e+00 2.234640996903181076e-03 3.926123678684234619e-02 3.823467791080474854e-01 2.468889474868774414e+00 2.234640996903181076e-03 3.926123678684234619e-02
3.000000000000000000e+03 4.511547088623046875e-01 2.263167142868041992e+00 1.530240988358855247e-03 3.552809730172157288e-02 4.511547088623046875e-01 2.263167142868041992e+00 1.530240988358855247e-03 3.552809730172157288e-02
4.000000000000000000e+03 2.345052510499954224e-01 2.045532226562500000e+00 1.703385612927377224e-03 2.844456210732460022e-02 2.345052510499954224e-01 2.045532226562500000e+00 1.703385612927377224e-03 2.844456210732460022e-02
5.000000000000000000e+03 3.941413760185241699e-01 1.936778903007507324e+00 1.196173601783812046e-03 2.606929652392864227e-02 3.941413760185241699e-01 1.936778903007507324e+00 1.196173601783812046e-03 2.606929652392864227e-02
6.000000000000000000e+03 2.770898342132568359e-01 2.250756263732910156e+00 8.761186036281287670e-04 1.892572268843650818e-02 2.770898342132568359e-01 2.250756263732910156e+00 8.761186036281287670e-04 1.892572268843650818e-02
7.000000000000000000e+03 3.311761021614074707e-01 1.744373321533203125e+00 9.921828750520944595e-04 2.023036405444145203e-02 3.311761021614074707e-01 1.744373321533203125e+00 9.921828750520944595e-04 2.023036405444145203e-02
8.000000000000000000e+03 4.369893372058868408e-01 1.518972158432006836e+00 6.829242920503020287e-04 1.616215892136096954e-02 4.369893372058868408e-01 1.518972158432006836e+00 6.829242920503020287e-04 1.616215892136096954e-02
9.000000000000000000e+03 2.118514627218246460e-01 1.603520512580871582e+00 7.557634962722659111e-04 1.517931930720806122e-02 2.118514627218246460e-01 1.603520512580871582e+00 7.557634962722659111e-04 1.517931930720806122e-02
1.000000000000000000e+04 1.454010754823684692e-01 1.528644204139709473e+00 5.859530065208673477e-04 1.461267471313476562e-02 1.454010754823684692e-01 1.528644204139709473e+00 5.859530065208673477e-04 1.461267471313476562e-02
1.100000000000000000e+04 1.668815016746520996e-01 1.501672387123107910e+00 4.815439169760793447e-04 1.208072341978549957e-02 1.668815016746520996e-01 1.501672387123107910e+00 4.815439169760793447e-04 1.208072341978549957e-02
1.200000000000000000e+04 3.204030990600585938e-01 1.399076700210571289e+00 3.322487173136323690e-04 1.203249767422676086e-02 3.204030990600585938e-01 1.399076700210571289e+00 3.322487173136323690e-04 1.203249767422676086e-02
1.300000000000000000e+04 2.862280011177062988e-01 1.436477899551391602e+00 8.419677033089101315e-04 1.113950926810503006e-02 2.862280011177062988e-01 1.436477899551391602e+00 8.419677033089101315e-04 1.113950926810503006e-02
1.400000000000000000e+04 3.210922777652740479e-01 1.305979251861572266e+00 2.605200279504060745e-04 1.184020191431045532e-02 3.210922777652740479e-01 1.305979251861572266e+00 2.605200279504060745e-04 1.184020191431045532e-02
1.500000000000000000e+04 1.972361505031585693e-01 1.087810635566711426e+00 2.977105905301868916e-04 9.826514869928359985e-03 1.972361505031585693e-01 1.087810635566711426e+00 2.977105905301868916e-04 9.826514869928359985e-03
1.600000000000000000e+04 3.847379088401794434e-01 1.341485023498535156e+00 5.478705861605703831e-04 7.721449248492717743e-03 3.847379088401794434e-01 1.341485023498535156e+00 5.478705861605703831e-04 7.721449248492717743e-03
