0.9	9.75894157347301E-8	-9.05035239227983E-8	8.24030519161413E-8	-7.1877356797102E-8	5.96674291155132E-8	-4.64062637678118E-8	-3.29502563717805E-8	-1.98867431975032E-8	-7.9928444656494E-9	2.40557660804032E-9	1.06811902981805E-8	1.6675667231822E-8
0.89	1.0679700713483E-7	-9.77566119386592E-8	8.71212430500136E-8	-7.35347610763876E-8	5.80866912698984E-8	-4.17645337555653E-8	-2.57447235243138E-8	-1.09053700438304E-8	1.88141773492554E-9	1.19552858134172E-8	1.89462080331739E-8	2.27858276727417E-8
0.88	1.15849445333098E-7	-1.04520022483459E-7	9.09321481310143E-8	-7.38831972652508E-8	5.49293952719586E-8	-3.55178160632588E-8	-1.72093926575886E-8	-1.19552039578031E-9	1.1597915154361E-8	2.02759962899472E-8	2.48691461499036E-8	2.55627220938739E-8
0.87	1.2473369791477E-7	-1.10759816185246E-7	9.37960928318111E-8	-7.29164610997413E-8	5.02812350037198E-8	-2.79061685331589E-8	-7.78514114770152E-9	8.59418977124838E-9	2.0341878663959E-8	2.65123422389065E-8	2.771782686276E-8	2.46001274715249E-8
0.86	1.3343700779698E-7	-1.16444660822535E-7	9.56832677975896E-8	-7.06517587963794E-8	4.42683686490244E-8	-1.92221024924524E-8	2.04123800998863E-9	1.78098098155122E-8	2.73800901890798E-8	3.00232297238106E-8	2.71401038728719E-8	2.00388587013177E-8
0.85	1.41946914343451E-7	-1.21545986969606E-7	9.65740393476243E-8	-6.71294007339642E-8	3.70539945786829E-8	-9.79934170625737E-9	1.17621806294147E-8	2.58357381983835E-8	3.21223661250301E-8	3.04477408775836E-8	2.32073937527404E-8	1.25461692364702E-8
0.84	1.50251274049158E-7	-1.26038129799054E-7	9.64591542099207E-8	-6.24120838644277E-8	2.88339219109139E-8	2.44039601891274E-15	2.08755686613405E-8	3.21358445415466E-8	3.41710467117399E-8	2.77422361188307E-8	1.64058476203499E-8	3.21814070933523E-9
0.83	1.58338280765354E-7	-1.29898456328968E-7	9.53398361589312E-8	-5.65837756253993E-8	1.9831255968822E-8	9.79934668108899E-9	2.89106662103398E-8	3.62892830269056E-8	3.33543414752561E-8	2.21848402838227E-8	7.57625443681897E-9	-6.58065935296404E-9
0.82	1.6619648543611E-7	-1.33107477474536E-7	9.32277735524854E-8	-4.97482192205059E-8	1.02903428797102E-8	1.92221077530531E-8	3.54524345622535E-8	3.80186048113916E-8	2.97407345806916E-8	1.43468515015683E-8	-2.18989507862794E-9	-1.54167957576549E-8
0.81	1.73814815318295E-7	-1.35648944339517E-7	9.01449979007065E-8	-4.20270868731585E-8	4.70137669046107E-10	2.79061742823511E-8	4.01629702725111E-8	3.72082915531005E-8	2.36332421472678E-8	5.03401196849065E-9	-1.16853356152235E-8	-2.19976583065414E-8
0.8	1.81182592657798E-7	-1.37509928261444E-7	8.61236547349541E-8	-3.35578139256854E-8	-9.36282415083556E-9	3.55178225228265E-8	4.27989589688801E-8	3.39124720129974E-8	1.55440030737106E-8	-4.79632203578473E-9	-1.97362661829098E-8	-2.53605536171424E-8
0.79	1.88289552795669E-7	-1.38680884205222E-7	8.12056691669374E-8	-2.44911523366242E-8	-1.89416607354229E-8	4.17645411748547E-8	4.32242433234121E-8	2.83513062647699E-8	6.15133404003519E-9	-1.41335960013897E-8	-2.53474522546716E-8	-2.50135344655993E-8
0.78	1.95125861678819E-7	-1.39155697182648E-7	7.54423096253793E-8	-1.49884871236507E-8	-2.80063874599928E-8	4.64062724333942E-8	4.14168560172726E-8	2.08962790468774E-8	-3.75715019576359E-9	-2.20179417985394E-8	-2.78252539997883E-8	-2.10073651762359E-8
0.77	2.01682132750854E-7	-1.38931711459729E-7	6.889365431858E-8	-5.21896351910844E-9	-3.6310973267602E-8	4.92646372782717E-8	3.74701544231087E-8	1.20453846578833E-8	-1.33505816040332E-8	-2.76388517477093E-8	-2.68633721865007E-8	-1.39280954705545E-8
0.76	2.07949443199712E-7	-1.38009742399281E-7	6.16279659848484E-8	4.6435240257423E-9	-4.36300182927701E-8	5.02297904841084E-8	3.15879983949256E-8	2.38986103900349E-9	-2.18245106583312E-8	-3.04184984936552E-8	-2.25807120746993E-8	-4.81132912357536E-9
0.75	2.13919349539759E-7	-1.36394070872546E-7	5.37209814485288E-8	1.44234273927388E-8	-4.9764871519547E-8	4.9264641915858E-8	2.40742202481464E-8	-7.42530479962348E-9	-2.84683628078143E-8	-3.00711354326506E-8	-1.55066846653767E-8	5.00927120775106E-9
0.74	2.19583902507166E-7	-1.34092420260163E-7	4.52551233872611E-8	2.39466698052585E-8	-5.45490224308458E-8	4.64062818881397E-8	1.53169308393126E-8	-1.67444617794686E-8	-3.27250231385506E-8	-2.66324713521393E-8	-6.51576232711926E-9	1.40970812388778E-8
0.73	2.24935661248482E-7	-1.31115916149267E-7	3.63186425269571E-8	3.30437446692735E-8	-5.78526203107293E-8	4.17645558128436E-8	5.76847238698659E-9	-2.49450921116917E-8	-3.42375527995833E-8	-2.04559995812798E-8	3.28062114175925E-9	2.11226742399037E-8
0.72	2.2996770678352E-7	-1.27479028919367E-7	2.70046992063068E-8	4.15527330894122E-8	-5.95859985379674E-8	3.55178429107968E-8	-4.07794646473941E-9	-3.14793953581705E-8	-3.28791198251634E-8	-1.2176659014274E-8	1.26714629899351E-8	2.50582986296397E-8
0.71	2.34673654724879E-7	-1.23199499494502E-7	1.74103938849004E-8	4.93221863505162E-8	-5.9702108215E-8	2.79062012095934E-8	-1.37137264658624E-8	-3.59108813886664E-8	-2.87636345279664E-8	-2.64556263914221E-9	2.04958924377413E-8	2.53282244748551E-8
0.7	2.39047667237642E-7	-1.18298248622632E-7	7.63575670167877E-9	5.62138220594157E-8	-5.81977950784624E-8	1.9222142261909E-8	-2.26411485550538E-8	-3.79435278320348E-8	-2.22361976408962E-8	7.15749654621979E-9	2.57866744214379E-8	2.18929651849928E-8
0.69	2.43084464224095E-7	-1.12799270124772E-7	-2.21729338211913E-9	6.21049859591982E-8	-5.51138850322142E-8	9.79939010723244E-9	-3.0399082658051E-8	-3.74415543096548E-8	-1.38441621709214E-8	1.62247678729226E-8	2.78897766076153E-8	1.52550538795253E-8
0.68	2.46779333719583E-7	-1.06729508635718E-7	-1.20460090035064E-8	6.689083560011E-8	-5.05340759792402E-8	5.64644569072363E-14	-3.65868065476463E-8	-3.44384925362832E-8	-4.29123555007943E-9	2.36241393776686E-8	2.65452191228626E-8	6.38552942150314E-9
0.67	2.50128141486964E-7	-1.00118722434858E-7	-2.174788332488E-8	7.04862070031259E-8	-4.45826660272326E-8	-9.79927499373145E-9	-4.08847044445235E-8	-2.91349464073955E-8	5.62152918888006E-9	2.8594958549848E-8	2.19192125711221E-8	-3.41811375909461E-9
0.66	2.53127339798447E-7	-9.29993320391596E-8	-3.12217163209405E-8	7.28271310960436E-8	-3.7421179724759E-8	-1.92220205101797E-8	-4.30707762096966E-8	-2.18851916986585E-8	1.50629050743733E-8	3.06262271136374E-8	1.45836115228898E-8	-1.27217319851783E-8
0.65	2.55773975395012E-7	-8.54062553006252E-8	-4.03686673047032E-8	7.38719729372391E-8	-2.92439838934738E-8	-2.7906068109327E-8	-4.30321043758308E-8	-1.31735105147913E-8	2.32411930693184E-8	2.95091314519394E-8	5.44522338103155E-9	-2.01643286346348E-8
0.64	2.58065696614968E-7	-7.73767298168994E-8	-4.90932827136662E-8	7.36021734580023E-8	-2.02730120450699E-8	-3.55176933128847E-8	-4.07706867087002E-8	-3.58184134169696E-9	2.94706093609983E-8	2.535850856503E-8	-4.36628872764531E-9	-2.46571499932114E-8
0.63	2.60000759684627E-7	-6.89501235260061E-8	-5.73044884331631E-8	7.20225805311205E-8	-1.07517405652546E-8	-4.17643839302698E-8	-3.64033330286872E-8	6.24909432836101E-9	3.32287912142606E-8	1.86010408717276E-8	-1.36380518900138E-8	-2.55429555610916E-8
0.62	2.6157803416552E-7	-6.01677344140634E-8	-6.49165363013803E-8	6.91613634851573E-8	-9.38580154322122E-10	-4.64060810721933E-8	-3.01556316224778E-8	1.56625920652102E-8	3.42005992806294E-8	9.93139342294067E-9	-2.12239155157298E-8	-2.26921636683379E-8
0.61	2.62797007554001E-7	-5.10725803179557E-8	-7.18498949156297E-8	6.50695126005588E-8	8.90013811633642E-9	-4.92644043990097E-8	-2.23502969000768E-8	2.40298322272443E-8	3.23045433556279E-8	2.40802604984659E-10	-2.61861354110664E-8	-1.65218075638786E-8
0.6	2.63657789030557E-7	-4.17091798530905E-8	-7.80320754372596E-8	5.98199325133119E-8	1.84973917709308E-8	-5.02295070796051E-8	-1.33905001792788E-8	3.07918849910466E-8	2.76996156734595E-8	-9.47454261380178E-9	-2.79112952108171E-8	-7.93452895228418E-9
0.59	2.64161112357609E-7	-3.21233255392601E-8	-8.33983837670261E-8	5.35061456828884E-8	2.75927147237107E-8	-4.92642970248297E-8	-3.7390446176482E-9	3.54970467571516E-8	2.0771958738471E-8	-1.82159085209234E-8	-2.61861352705717E-8	1.81346658086266E-9
0.58	2.64308337926059E-7	-2.23618502350667E-8	-8.7892591226761E-8	4.62406290249549E-8	3.59392671963515E-8	-4.64058621712472E-8	6.10554002442115E-9	3.78310138681673E-8	1.21024856515873E-8	-2.50846860961583E-8	-2.12239152543043E-8	1.12961758754759E-8
0.57	2.64101453952338E-7	-1.24723880231463E-8	-9.14675167288044E-8	3.81528133422608E-8	4.33105358833373E-8	-4.17640450367616E-8	1.56347480049149E-8	3.76378780417079E-8	2.41816810318057E-9	-2.93747676683883E-8	-1.36380515446442E-8	1.91264036488888E-8
0.56	2.6354307682918E-7	-2.50313071436736E-9	-9.40855143330475E-8	2.93867811929958E-8	4.95064825283607E-8	-3.55172213203505E-8	2.4356363500456E-8	3.4930541028363E-8	-7.46892326145461E-9	-3.06451345083844E-8	-4.3662883487581E-9	2.41586908671991E-8
0.55	2.62636450634849E-7	7.49741884082388E-9	-9.57188610729747E-8	2.0098704207897E-8	5.43589740484731E-8	-2.79054447636767E-8	3.18198850639065E-8	2.988985279879E-8	-1.67297143829204E-8	-2.87651933811523E-8	5.44522373482682E-9	2.56568802922114E-8
0.54	2.61385445807043E-7	1.74806954318415E-8	-9.63500409665255E-8	1.04540655099224E-8	5.77363468458547E-8	-1.92212217036318E-8	3.76397953800151E-8	2.2852530830301E-8	-2.45876491381362E-8	-2.39282014777568E-8	1.45836117905607E-8	2.3401806574823E-8
0.53	2.59794556989189E-7	2.73983209483428E-8	-9.59719222041088E-8	6.24716720848263E-10	5.95469814503595E-8	-9.79826983233691E-9	4.1515474356084E-8	1.4288667484011E-8	-3.03838068436946E-8	-1.66313996486595E-8	2.19192126945745E-8	1.7723357254743E-8
0.52	2.57868900058322E-7	3.72023534101736E-8	-9.45878256134096E-8	-9.2141780104226E-9	5.97417905016335E-8	1.30685576744456E-12	4.32467269659052E-8	4.77032797759098E-9	-3.3632155536789E-8	-7.62489623417419E-9	2.65452190509658E-8	9.45221456523405E-9
0.51	2.55614208345235E-7	4.68455343601572E-8	-9.22114836271774E-8	-1.88872565051168E-8	5.83155525785432E-8	9.80093408829236E-9	4.27441237757274E-8	-5.06666339421516E-9	-3.40603078151203E-8	2.16544378600344E-9	2.78897762979952E-8	-2.01662419685852E-10
0.5	2.53036828059055E-7	5.62815334238914E-8	-8.8866890114144E-8	-2.82220760750661E-8	5.53070557153974E-8	1.92240395478041E-8	4.00336200206728E-8	-1.45651961145595E-8	-3.16323616889158E-8	1.17331773592986E-8	2.57866738392454E-8	-9.82603883664833E-9
0.49	2.50143712929883E-7	6.54651888577689E-8	-8.45880425627358E-8	-3.70521785012826E-8	5.07980467587694E-8	2.7908525180339E-8	3.52552146287784E-8	-2.30907681916159E-8	-2.65519111457013E-8	2.00947453239215E-8	2.04958915507306E-8	-1.80129953638189E-8
0.48	2.46942418084571E-7	7.43527429295909E-8	-7.94185792204629E-8	-4.52200478305463E-8	4.49110151387847E-8	3.55206834495294E-8	2.86557184425421E-8	-3.00738706308639E-8	-1.92449739820544E-8	2.63905819210908E-8	1.26714617592955E-8	-2.35648882446218E-8
0.47	2.43441093172172E-7	8.29020710052952E-8	-7.34113148771173E-8	-5.25799082461132E-8	3.78058712748356E-8	4.17680227823028E-8	2.05760051627461E-8	-3.50480303495594E-8	-1.03242684790172E-8	2.99734778386901E-8	3.28061950817501E-9	-2.56695487695212E-8
0.46	2.39648474757019E-7	9.10729032503478E-8	-6.66276800257946E-8	-5.90003121020372E-8	2.96756098491776E-8	4.64105093798946E-8	1.14334035194359E-8	-3.76809702629708E-8	-5.37834476896876E-10	3.04751131017584E-8	-6.51576446282523E-9	-2.40190928424148E-8
0.45	2.35573877998795E-7	9.88270378950808E-8	-5.91370691312687E-8	-6.43664719305095E-8	2.07410757484881E-8	4.92697934366257E-8	1.70014013982413E-9	-3.77968050400811E-8	9.2936928052938E-9	2.78439202571899E-8	-1.55066874679883E-8	-1.88549603589856E-8
0.44	2.31227187640373E-7	1.06128545059536E-7	-5.10161046699255E-8	-6.85822947715681E-8	1.12449748454006E-8	5.02360652797565E-8	-8.12105343089651E-9	-3.53877898374984E-8	1.83458963432661E-8	2.23503855356122E-8	-2.25807158083595E-8	-1.09325957295398E-8
0.43	2.26618848325562E-7	1.12943960184958E-7	-4.23478244694235E-8	-7.15720824533735E-8	1.44529230826141E-9	4.92722780400964E-8	-1.75229096292809E-8	-3.0614837173532E-8	2.58597079548548E-8	1.45592430380615E-8	-2.68633772591263E-8	-1.41093631910911E-9
0.42	2.2175985427024E-7	1.19242466175758E-7	-3.32208006603717E-8	-7.32818673746906E-8	-8.3917027684217E-9	4.64155746847307E-8	-2.60198283786431E-8	-2.37967673829333E-8	3.12050591105715E-8	5.27142038113675E-9	-2.78252610223857E-8	8.31712481287497E-9
0.41	2.16661738311719E-7	1.24996063417264E-7	-2.37281992482684E-8	-7.36803598033847E-8	-1.79986763645915E-8	4.17758647010693E-8	-3.31729617818739E-8	-1.53890106777239E-8	3.3933714498565E-8	-4.55829622476972E-9	-2.53474621220732E-8	1.68285008102175E-8
0.4	2.11336560362461E-7	1.30179726900627E-7	-1.39667899143176E-8	-7.27594895901606E-8	-2.71144760154777E-8	3.55316052867676E-8	-3.86128843948278E-8	-5.95318345766612E-9	3.38168579996973E-8	-1.39194134531214E-8	-1.97362801856717E-8	2.28780898796449E-8
0.39	2.05796895295564E-7	1.34771549756524E-7	-4.03591615207478E-9	-7.05345323823345E-8	-3.54912078371612E-8	2.79229493634731E-8	-4.20586782106785E-8	3.88042890391526E-9	3.08642792934938E-8	-2.18496089429505E-8	-1.16853555969411E-8	2.55809172951485E-8
0.38	2.00055820290668E-7	1.38752872573509E-7	5.96356376220396E-9	-6.70438177796245E-8	-4.29009517148641E-8	1.92425239653693E-8	-4.33324467088876E-8	1.34549767481205E-8	2.53235521675434E-8	-2.75336573332635E-8	-2.18992365920999E-9	2.45415955798307E-8
0.37	1.94126901670193E-7	1.42108397954654E-7	1.59303541884614E-8	-6.23480242711133E-8	-4.9141932038792E-8	9.82419366740166E-9	-4.23685084655537E-8	2.2130925826167E-8	1.76592733658087E-8	-3.03872346578113E-8	7.57621354256719E-9	1.99121645562821E-8
0.36	1.88024181256962E-7	1.44826289847118E-7	2.57638069896446E-8	-5.65290730972181E-8	-5.40439760859484E-8	3.02412133779305E-11	-3.92167956894025E-8	2.93287810015759E-8	8.51410279638338E-9	-3.01169859934595E-8	1.64057891471317E-8	1.23698500408816E-8
0.35	1.8176216228548E-7	1.46898257263168E-7	3.53650028576817E-8	-4.96886402617515E-8	-5.74731114056151E-8	-9.76254159488508E-9	-3.40402824443543E-8	3.45678002231938E-8	-1.34512807840087E-9	-2.67506813656047E-8	2.32073102330141E-8	3.0179948087946E-9
0.34	1.75355794900229E-7	1.48319622097506E-7	4.46378181801996E-8	-4.19463126498987E-8	-5.93351768463893E-8	-1.91773177170447E-8	-2.71065757838972E-8	3.7498112941337E-8	-1.10917207912273E-8	-2.06343598046666E-8	2.71399847050904E-8	-6.77534565201053E-9
0.33	1.68820461275448E-7	1.49089370834211E-7	5.34899667171684E-8	-3.34374204671633E-8	-5.95783485294905E-8	-2.78516669440146E-8	-1.87741046253151E-8	3.79240977974703E-8	-1.99084353652213E-8	-1.23967550184772E-8	2.77176569806665E-8	-1.55775312484973E-8
0.32	1.62171960391947E-7	1.49210190026717E-7	6.18340056600316E-8	-2.43105838892833E-8	-5.81945113998978E-8	-3.54514896920452E-8	-9.47362035953232E-9	3.58174583954158E-8	-2.70560238069135E-8	-2.88465953502633E-9	2.48689041240115E-8	-2.2100913095158E-8
0.31	1.55426492507502E-7	1.48688485525665E-7	6.95882960622608E-8	-1.47250168012221E-8	-5.52194381744071E-8	-4.16838172851397E-8	3.14034488527611E-10	3.13191242562159E-8	-3.19352251570712E-8	6.92412838159501E-9	1.89458633644166E-8	-2.53911987744392E-8
0.3	1.4860064335838E-7	1.47534385521799E-7	7.66779081558141E-8	-4.84763471403757E-9	-5.07317697034748E-8	-4.63080353130778E-8	1.00827402721044E-8	2.47298507002076E-8	-3.41370240642739E-8	1.60213263474928E-8	1.06806995623377E-8	-2.49670515742395E-8
0.29	1.4171136813052E-7	1.45761727563815E-7	8.30354626977185E-8	5.14998269525316E-9	-4.48508230931794E-8	-4.91450873937865E-8	1.93272139822724E-8	1.64901465242981E-8	-3.34769591711299E-8	2.34718248779099E-8	1.09509371258617E-9	-2.08905020022468E-8
0.28	1.34775975239765E-7	1.43388029803981E-7	8.86019002189605E-8	1.50947215358097E-8	-3.77332855118014E-8	-5.00843039848221E-8	2.75690723866959E-8	7.1508715222572E-9	-3.00106053233818E-8	2.85098245332988E-8	-8.62605913406429E-9	-1.37578710469911E-8
0.27	1.27812109961462E-7	1.40434446816842E-7	9.33271708671263E-8	2.48151017847264E-8	-2.95688815688358E-8	-4.9087591796655E-8	3.43814964079136E-8	-2.6635304903947E-9	-2.40289325739326E-8	3.06175711947256E-8	-1.72811299864058E-8	-4.61253261868742E-9
0.26	1.20837737950561E-7	1.36925710428174E-7	9.71708384369493E-8	3.41444286504789E-8	-2.05751296817898E-8	-4.61908203528239E-8	3.94112203675347E-8	-1.22967050704881E-8	-1.60339327806313E-8	2.95785967043451E-8	-2.38003074122934E-8	5.20772367531552E-9
0.25	1.13871128694163E-7	1.32890056082068E-7	1.00102593160499E-7	4.29238728884828E-8	-1.09913271817214E-8	-4.15023494207975E-8	4.23967072935273E-8	-2.11041805295686E-8	-6.69655979210924E-9	2.54999933978567E-8	-2.73778580607486E-8	1.42664014154866E-8
0.24	1.06930838939202E-7	1.28359135363249E-7	1.02102668871861E-7	5.10054272561793E-8	-1.07192438098411E-9	-3.51987502631217E-8	4.3181567725774E-8	-2.8496352473037E-8	3.19948696822711E-9	1.88014349842707E-8	-2.75717481918633E-8	2.12384494734843E-8
0.23	1.00035696138705E-7	1.23367915379172E-7	1.03162161259929E-7	5.82546887881751E-8	8.92053613215474E-9	-2.75178807085437E-8	4.17225241841111E-8	-3.39777836766187E-8	1.28234176353798E-8	1.01720755527249E-8	-2.43583136559014E-8	2.5104116596672E-8
0.22	9.32047819607136E-8	1.17954565791653E-7	1.03283245066961E-7	6.45534200019816E-8	1.87227275476545E-8	-1.87495747728702E-8	3.80915039921161E-8	-3.71801882955579E-8	2.13669350765071E-8	4.99761791388326E-10	-1.8135223566311E-8	2.52981526666631E-8
0.21	8.6457415904644E-8	1.12160334370509E-7	1.02479289269159E-7	6.98018464566396E-8	2.80779008543914E-8	-9.22429806116307E-9	3.24717449259564E-8	-3.78868895768389E-8	2.81119042863143E-8	-9.22015866440954E-9	-9.67237614879615E-9	2.17925342197351E-8
0.2	7.98131390704147E-8	1.06029412021594E-7	1.00774870477698E-7	7.39206532099543E-8	3.67431068715174E-8	6.99803066674661E-10	2.51481055140847E-8	-3.60471075965644E-8	3.24904243105373E-8	-1.79870500631912E-8	-1.68037872428168E-11	1.51006181073057E-8
0.19	7.329169812628E-8	9.96087883184137E-8	9.82056860133283E-8	7.68526485716869E-8	4.44960891849603E-8	1.06509705903501E-8	1.6492068775521E-8	-3.17791100246668E-8	3.41322529374334E-8	-2.48977037581067E-8	9.63664752863113E-9	6.20212379714491E-9
0.18	6.69130295218077E-8	9.29480986399424E-8	9.48183693238615E-8	7.85640700344729E-8	5.11416690549323E-8	2.02584933410535E-8	6.94219928849179E-9	-2.53619991446337E-8	3.28955907131795E-8	-2.92389810706701E-8	1.80928641086E-8	-3.60006964386233E-9
0.17	6.0697243992938E-8	8.60994640870844E-8	9.06702116206349E-8	7.90455142760707E-8	5.65174586104642E-8	2.91674060025762E-8	-3.01895543223196E-9	-1.72166626285557E-8	2.88786206012393E-8	-3.05608385349673E-8	2.43039766770257E-8	-1.28703456270919E-8
0.16	5.46646114065139E-8	7.9117325416267E-8	8.58287947968354E-8	7.83124805524504E-8	6.04987586018226E-8	3.70526812394998E-8	-1.28903493343026E-8	-7.8771331764857E-9	2.24108058020386E-8	-2.87221987329769E-8	2.74985752897917E-8	-2.02501091599373E-8
0.15	4.88355459920798E-8	7.20582722906626E-8	8.03715418472058E-8	7.64055245221162E-8	6.30025211465938E-8	4.36323908684426E-8	-2.21790207902442E-8	2.04576528451508E-9	1.4024635551533E-8	-2.39049100645836E-8	2.72766134752869E-8	-2.46561601286539E-8
0.14	4.32305920091312E-8	6.49808692074387E-8	7.43851921255041E-8	7.33900274354897E-8	6.39902856797699E-8	4.86793562310196E-8	-3.04264376195901E-8	1.19061023859343E-8	4.41013478246178E-9	-1.6594303607039E-8	2.36582123114444E-8	-2.54386056864696E-8
0.13	3.78704098983382E-8	5.79454795130656E-8	6.79652098442213E-8	6.93555935657504E-8	6.34700270138666E-8	5.20308716129815E-8	-3.72332893171957E-8	2.10671321248966E-8	-5.64411913629371E-9	-7.52826745153176E-9	1.70802495444536E-8	-2.24751294539551E-8
0.12	3.27757629655741E-8	5.10140889680044E-8	6.121513523231E-8	6.44150966274298E-8	6.14968872758871E-8	5.35961654531452E-8	-4.22815035950826E-8	2.89453082735326E-8	-1.53186219865521E-8	2.38003447342957E-9	8.34103882248693E-9	-1.61877070044134E-8
0.11	2.79675046478609E-8	4.42501303670038E-8	5.42458887138241E-8	5.87034036085664E-8	5.81727977128294E-8	5.33613593541509E-8	-4.53524224789803E-8	3.50511842082618E-8	-2.38336674936699E-8	1.21380038240282E-8	-1.50022834015183E-9	-7.47914577865399E-9
0.1	2.34665664105813E-8	3.77183107617442E-8	4.71750393471826E-8	5.23758118201835E-8	5.36450311246901E-8	5.13917912059556E-8	-4.63402901083987E-8	3.90245946948654E-8	-3.05174113434352E-8	2.07783629389821E-8	-1.12570835127587E-8	2.40152669210243E-9
0.09	1.92939463255291E-8	3.14844428687003E-8	4.0126049566174E-8	4.56062419411473E-8	4.81037601763439E-8	4.78316823695167E-8	-4.5260469832394E-8	4.06619374846998E-8	-3.48657950853831E-8	2.74623389399843E-8	-1.97662463823833E-8	1.20455156258971E-8
0.08	1.54706983795504E-8	2.56152822769249E-8	3.32275089859342E-8	3.85852363163081E-8	4.17787302701615E-8	4.29012459526496E-8	-4.22521096739815E-8	3.99339500118361E-8	-3.65896100943077E-8	3.15710615937041E-8	-2.60368330331155E-8	2.00958375754679E-8
0.07	1.20179225636882E-8	2.01783720980835E-8	2.66123706773998E-8	3.15178176740387E-8	3.49351872982601E-8	3.68914498239324E-8	-3.75752987049802E-8	3.69930758153483E-8	-3.5645162990261E-8	3.27763202538737E-8	-2.93805451605575E-8	2.54538968626706E-8
0.06	8.95675579287634E-9	1.52418967246365E-8	2.04172038709825E-8	2.46212687042646E-8	2.78692297855092E-8	3.01567603792537E-8	-3.16030875343458E-8	3.21702941809858E-8	-3.22465165621802E-8	3.10841526016733E-8	-2.95077183036176E-8	2.74520501408814E-8
0.05	6.30836370633847E-9	1.08745463817666E-8	1.47814775247122E-8	1.81228975357703E-8	2.0902781134062E-8	2.31062977411357E-8	-2.48090692888924E-8	2.59620985119568E-8	-2.68590091581871E-8	2.68478143824506E-8	-2.65787395479776E-8	2.59686926630938E-8
0.04	4.09393339893582E-9	7.14539417470292E-9	9.8468895856433E-9	1.22578580470448E-8	1.43784004645114E-8	1.61939270579473E-8	-1.77515194788351E-8	1.90091071635125E-8	-2.0175571362831E-8	2.07502182979663E-8	-2.1206448862541E-8	2.14716424831431E-8
0.03	2.33466713377553E-9	4.12378734577229E-9	5.75675708927651E-9	7.26709713392458E-9	8.6541696394754E-9	9.90789154067958E-9	-1.10553621795765E-8	1.20685310574008E-8	-1.30791302294961E-8	1.3759608782835E-8	-1.44120327873509E-8	1.49873138422945E-8
0.02	1.0517770864437E-9	1.87925446512685E-9	2.65548248508806E-9	3.39550355740385E-9	4.09890933540081E-9	4.76065926783259E-9	-5.39345688546281E-9	5.98336812893193E-9	-6.59599780446736E-9	7.06573589673378E-9	-7.54385773999534E-9	8.0058284634698E-9
0.01	2.66481171263117E-10	4.81430286007182E-10	6.88111753594195E-10	8.90334846685561E-10	1.08798855590864E-9	1.27970693946583E-9	-1.46887945276616E-9	1.65171831602366E-9	-1.8464848647944E-9	2.0068244988546E-9	-2.17496514572411E-9	2.34423187761074E-9
